WijkenEnBuurten,ID,GeregistreerdeMisdrijven_1
BU01770114,421300769,16.0
BU01770115,421301536,30.0
BU01770116,421302303,26.0
BU01770117,421303070,8.0
BU01770119,421303837,80.0
BU01770201,421305371,20.0
BU01770209,421306138,36.0
BU01770301,421307672,32.0
BU01770309,421308439,30.0
BU01770401,421309973,6.0
BU01770409,421310740,12.0
BU01770501,421312274,41.0
BU01770509,421313041,26.0
BU01770601,421314575,14.0
BU01770609,421315342,8.0
BU01770701,421316876,47.0
BU01770702,421317643,45.0
BU01770703,421318410,60.0
BU01770704,421319177,16.0
BU01770705,421319944,10.0
BU01770709,421320711,69.0
BU01770801,421322245,8.0
BU01770809,421323012,1.0
BU01770901,421324546,2.0
BU01770909,421325313,12.0
BU01800000,422304005,38.0
BU01800002,422304772,41.0
BU01800003,422305539,31.0
BU01800004,422306306,30.0
BU01800005,422307073,81.0
BU01800006,422307840,75.0
BU01800007,422308607,36.0
BU01800008,422309374,48.0
BU01800100,422310908,28.0
BU01800101,422311675,46.0
BU01800102,422312442,10.0
BU01800206,422313976,4.0
BU01800207,422314743,16.0
BU01800209,422315510,8.0
BU01800210,422316277,13.0
BU01800305,422317811,44.0
BU01800306,422318578,12.0
BU01800307,422319345,15.0
BU01800308,422320112,2.0
BU01800309,422320879,28.0
BU01800310,422321646,10.0
BU01800400,422323180,38.0
BU01800409,422323947,18.0
BU01800509,422325481,57.0
BU01830001,423119326,42.0
BU01830002,423120093,99.0
BU01830003,423120860,31.0
BU01830009,423121627,64.0
BU01830050,423122394,12.0
BU01830101,423123928,54.0
BU01830102,423124695,44.0
BU01830109,423125462,34.0
BU01830150,423126229,10.0
BU01830200,423127763,28.0
BU01830209,423128530,14.0
BU01830301,423130064,32.0
BU01830302,423130831,8.0
BU01830309,423131598,78.0
BU01830350,423132365,20.0
BU01830400,423133899,18.0
BU01830409,423134666,12.0
BU01830500,423136200,10.0
BU01830508,423136967,6.0
BU01830600,423138501,12.0
BU01830609,423139268,14.0
BU01830700,423140802,10.0
BU01830709,423141569,12.0
BU01830800,423143103,18.0
BU01830900,423144637,2.0
BU01830909,423145404,2.0
BU01831009,423146938,8.0
BU01831109,423148472,2.0
BU01831209,423150006,10.0
BU01840000,423281930,124.0
BU01840002,423282697,4.0
BU01840003,423283464,33.0
BU01840004,423284231,54.0
BU01840006,423284998,42.0
BU01840007,423285765,104.0
BU01840008,423286532,143.0
BU01840009,423287299,16.0
BU01840010,423288066,117.0
BU01840011,423288833,60.0
BU01840015,423289600,36.0
BU01890000,424776813,213.0
BU01890001,424777580,44.0
BU01890002,424778347,99.0
BU01890003,424779114,75.0
BU01890004,424779881,174.0
BU01890005,424780648,14.0
BU01890006,424781415,20.0
BU01890007,424782182,60.0
BU01890008,424782949,30.0
BU01890105,424784483,81.0
BU01890106,424785250,12.0
BU01890107,424786017,18.0
BU01890108,424786784,43.0
BU01890109,424787551,4.0
BU01890200,424789085,6.0
BU01890209,424789852,65.0
BU01890300,424791386,70.0
BU01890301,424792153,34.0
BU01890302,424792920,58.0
BU01890303,424793687,6.0
BU01890405,424795221,10.0
BU01890406,424795988,22.0
BU01890407,424796755,80.0
BU01890408,424797522,23.0
BU01890409,424798289,28.0
BU01890507,424799823,90.0
BU01890508,424800590,18.0
BU01890509,424801357,18.0
BU01931000,425566056,1443.0
BU01931010,425566823,473.0
BU01931020,425567590,104.0
BU01931100,425569124,288.0
BU01931110,425569891,24.0
BU01931120,425570658,138.0
BU01931130,425571425,187.0
BU01931140,425572192,176.0
BU01931150,425572959,425.0
BU01931160,425573726,111.0
BU01931170,425574493,59.0
BU01931180,425575260,68.0
BU01931200,425576794,173.0
BU01931210,425577561,204.0
BU01931300,425579095,1084.0
BU01931310,425579862,506.0
BU01931320,425580629,195.0
BU01931330,425581396,210.0
BU01931340,425582163,120.0
BU01931350,425582930,8.0
BU01931360,425583697,630.0
BU01931400,425585231,523.0
BU01931410,425585998,188.0
BU01932000,425587532,178.0
BU01932010,425588299,72.0
BU01932020,425589066,52.0
BU01932100,425590600,104.0
BU01932110,425591367,72.0
BU01932120,425592134,6.0
BU01932130,425592901,52.0
BU01932140,425593668,6.0
BU01932200,425595202,212.0
BU01932210,425595969,2.0
BU01932220,425596736,120.0
BU01932230,425597503,205.0
BU01932240,425598270,351.0
BU01932250,425599037,66.0
BU01932260,425599804,103.0
BU01932270,425600571,105.0
BU01932280,425601338,8.0
BU01933000,425602872,476.0
BU01933010,425603639,118.0
BU01933020,425604406,395.0
BU01933030,425605173,156.0
BU01933100,425606707,157.0
BU01933110,425607474,404.0
BU01933120,425608241,174.0
BU01933130,425609008,98.0
BU01933200,425610542,46.0
BU01933210,425611309,10.0
BU01933220,425612076,122.0
BU01934000,425613610,140.0
BU01934010,425614377,139.0
BU01934020,425615144,17.0
BU01934030,425615911,373.0
BU01934040,425616678,151.0
BU01934050,425617445,46.0
BU01934100,425618979,78.0
BU01934110,425619746,285.0
BU01934120,425620513,36.0
BU01935000,425622047,46.0
BU01935010,425622814,64.0
BU01935020,425623581,100.0
BU01935030,425624348,94.0
BU01935040,425625115,70.0
BU01935050,425625882,60.0
BU01935060,425626649,70.0
BU01935070,425627416,10.0
BU01935080,425628183,37.0
BU01935100,425629717,64.0
BU01935110,425630484,275.0
BU01935120,425631251,66.0
BU01935130,425632018,50.0
BU01935140,425632785,118.0
BU01935150,425633552,67.0
BU01935160,425634319,16.0
BU01935200,425635853,2.0
BU01935210,425636620,30.0
BU01970101,411522286,0.0
BU01970102,411523053,26.0
BU01970103,411523820,8.0
BU01970104,411524587,29.0
BU01970105,411525354,2.0
BU01970106,411526121,0.0
BU01970107,411526888,4.0
BU01970108,411527655,46.0
BU01970109,411528422,4.0
BU01970110,411529189,30.0
BU01970111,411529956,59.0
BU01970112,411530723,0.0
BU01970201,411532257,16.0
BU01970202,411533024,14.0
BU01970203,411533791,8.0
BU01970204,411534558,28.0
BU01970301,411536092,39.0
BU01970302,411536859,55.0
BU01970303,411537626,16.0
BU01970304,411538393,75.0
BU01970305,411539160,16.0
BU01970306,411539927,16.0
BU01970307,411540694,150.0
BU01970400,411542228,130.0
BU01970401,411542995,52.0
BU01970402,411543762,86.0
BU01970403,411544529,0.0
BU01970408,411545296,12.0
BU01970409,411546063,16.0
BU02000101,412832322,2286.0
BU02000102,412833089,427.0
BU02000201,412834623,306.0
BU02000202,412835390,120.0
BU02000203,412836157,175.0
BU02000204,412836924,174.0
BU02000205,412837691,312.0
BU02000206,412838458,440.0
BU02000207,412839225,24.0
BU02000301,412840759,151.0
BU02000302,412841526,37.0
BU02000303,412842293,111.0
BU02000304,412843060,202.0
BU02000305,412843827,121.0
BU02000306,412844594,72.0
BU02000307,412845361,329.0
BU02000308,412846128,64.0
BU02000309,412846895,86.0
BU02000310,412847662,18.0
BU02000311,412848429,16.0
BU02000401,412849963,399.0
BU02000402,412850730,432.0
BU02000403,412851497,290.0
BU02000404,412852264,148.0
BU02000405,412853031,299.0
BU02000406,412853798,131.0
BU02000407,412854565,49.0
BU02000408,412855332,24.0
BU02000409,412856099,118.0
BU02000501,412857633,275.0
BU02000502,412858400,136.0
BU02000503,412859167,197.0
BU02000504,412859934,129.0
BU02000505,412860701,243.0
BU02000506,412861468,345.0
BU02000507,412862235,26.0
BU02000508,412863002,38.0
BU02000601,412864536,329.0
BU02000602,412865303,134.0
BU02000603,412866070,298.0
BU02000604,412866837,223.0
BU02000605,412867604,152.0
BU02000606,412868371,239.0
BU02000607,412869138,20.0
BU02000608,412869905,6.0
BU02000701,412871439,101.0
BU02000702,412872206,351.0
BU02000703,412872973,196.0
BU02000704,412873740,409.0
BU02000705,412874507,308.0
BU02000706,412875274,126.0
BU02000707,412876041,74.0
BU02000708,412876808,207.0
BU02000709,412877575,79.0
BU02000801,412879109,378.0
BU02000802,412879876,89.0
BU02000803,412880643,102.0
BU02000804,412881410,43.0
BU02000805,412882177,58.0
BU02000806,412882944,329.0
BU02000807,412883711,14.0
BU02000808,412884478,52.0
BU02000809,412885245,36.0
BU02001001,412886779,56.0
BU02001002,412887546,18.0
BU02001003,412888313,42.0
BU02001004,412889080,54.0
BU02001101,412890614,2.0
BU02001102,412891381,12.0
BU02001103,412892148,24.0
BU02001104,412892915,28.0
BU02001201,412894449,51.0
BU02001202,412895216,152.0
BU02001203,412895983,48.0
BU02001204,412896750,126.0
BU02001301,412898284,0.0
BU02001302,412899051,99.0
BU02001303,412899818,86.0
BU02001401,412901352,174.0
BU02001402,412902119,27.0
BU02001403,412902886,48.0
BU02001404,412903653,259.0
BU02001501,412905187,19.0
BU02001502,412905954,12.0
BU02001503,412906721,16.0
BU02001601,412908255,80.0
BU02001602,412909022,25.0
BU02001603,412909789,88.0
BU02001604,412910556,10.0
BU02001701,412912090,18.0
BU02001702,412912857,2.0
BU02001703,412913624,6.0
BU02001704,412914391,34.0
BU02001705,412915158,26.0
BU02001706,412915925,22.0
BU02020100,412918226,1384.0
BU02020101,412918993,561.0
BU02020102,412919760,1373.0
BU02020103,412920527,123.0
BU02020104,412921294,1274.0
BU02020170,412922061,359.0
BU02020210,412923595,479.0
BU02020211,412924362,868.0
BU02020212,412925129,234.0
BU02020314,412926663,174.0
BU02020320,412927430,312.0
BU02020321,412928197,65.0
BU02020322,412928964,514.0
BU02020338,412929731,64.0
BU02020339,412930498,160.0
BU02020423,412932032,227.0
BU02020424,412932799,131.0
BU02020425,412933566,554.0
BU02020526,412935100,427.0
BU02020527,412935867,32.0
BU02020528,412936634,581.0
BU02020529,412937401,104.0
BU02020630,412938935,190.0
BU02020631,412939702,236.0
BU02020650,412940469,113.0
BU02020732,412942003,287.0
BU02020733,412942770,508.0
BU02020734,412943537,109.0
BU02020735,412944304,151.0
BU02020840,412945838,210.0
BU02020841,412946605,79.0
BU02020842,412947372,60.0
BU02020843,412948139,245.0
BU02020844,412948906,121.0
BU02020845,412949673,124.0
BU02020951,412951207,88.0
BU02020952,412951974,216.0
BU02021053,412953508,342.0
BU02021154,412955042,114.0
BU02021155,412955809,80.0
BU02021159,412956576,161.0
BU02021260,412958110,81.0
BU02021261,412958877,625.0
BU02021262,412959644,58.0
BU02021263,412960411,42.0
BU02021264,412961178,76.0
BU02021269,412961945,93.0
BU02021365,412963479,65.0
BU02021366,412964246,33.0
BU02021367,412965013,314.0
BU02021368,412965780,411.0
BU02021471,412967314,147.0
BU02021473,412968081,159.0
BU02021474,412968848,55.0
BU02021572,412970382,92.0
BU02021579,412971149,22.0
BU02021681,412972683,105.0
BU02021682,412973450,383.0
BU02021780,412974984,378.0
BU02021783,412975751,251.0
BU02021798,412976518,137.0
BU02021815,412978052,134.0
BU02021884,412978819,197.0
BU02021885,412979586,372.0
BU02021886,412980353,173.0
BU02021887,412981120,268.0
BU02021888,412981887,184.0
BU02021989,412983421,18.0
BU02021990,412984188,704.0
BU02021993,412984955,420.0
BU02022092,412986489,394.0
BU02022191,412988023,261.0
BU02022194,412988790,286.0
BU02022197,412989557,94.0
BU02022295,412991091,274.0
BU02022296,412991858,346.0
BU02022316,412993392,110.0
BU02022317,412994159,198.0
BU02022318,412994926,270.0
BU02022319,412995693,155.0
BU02022447,412997227,221.0
BU02022448,412997994,241.0
BU02022449,412998761,310.0
BU02035400,413221191,331.0
BU02035401,413221958,494.0
BU02035402,413222725,46.0
BU02035403,413223492,78.0
BU02035404,413224259,81.0
BU02035405,413225026,57.0
BU02035406,413225793,87.0
BU02035407,413226560,39.0
BU02035408,413227327,143.0
BU02035409,413228094,32.0
BU02035410,413228861,75.0
BU02035411,413229628,68.0
BU02035412,413230395,77.0
BU02035413,413231162,26.0
BU02035414,413231929,209.0
BU02035415,413232696,107.0
BU02035425,413233463,74.0
BU02035426,413234230,30.0
BU02035530,413235764,370.0
BU02035531,413236531,114.0
BU02035532,413237298,22.0
BU02035533,413238065,26.0
BU02035534,413238832,18.0
BU02035535,413239599,57.0
BU02035536,413240366,8.0
BU02035537,413241133,42.0
BU02035538,413241900,31.0
BU02035539,413242667,29.0
BU02035540,413243434,20.0
BU02035541,413244201,29.0
BU02035650,413245735,129.0
BU02035651,413246502,44.0
BU02035652,413247269,6.0
BU02035780,413248803,60.0
BU02035781,413249570,46.0
BU02035875,413251104,152.0
BU02035876,413251871,8.0
BU02035877,413252638,0.0
BU02035960,413254172,174.0
BU02035961,413254939,24.0
BU02036070,413256473,34.0
BU02036071,413257240,14.0
BU02036190,413258774,10.0
BU02036191,413259541,31.0
BU02036265,413261075,26.0
BU02036266,413261842,12.0
BU02036395,413263376,12.0
BU02090100,413626934,15.0
BU02090101,413627701,56.0
BU02090110,413628468,2.0
BU02090111,413629235,183.0
BU02090112,413630002,43.0
BU02090113,413630769,6.0
BU02090114,413631536,0.0
BU02090121,413632303,36.0
BU02090122,413633070,4.0
BU02090123,413633837,18.0
BU02090124,413634604,18.0
BU02090125,413635371,4.0
BU02090126,413636138,9.0
BU02090131,413636905,8.0
BU02090141,413637672,63.0
BU02090142,413638439,79.0
BU02090143,413639206,24.0
BU02090144,413639973,55.0
BU02090145,413640740,46.0
BU02090146,413641507,18.0
BU02090147,413642274,6.0
BU02090151,413643041,22.0
BU02090152,413643808,8.0
BU02090153,413644575,12.0
BU02090154,413645342,34.0
BU02090161,413646109,94.0
BU02090202,413647643,12.0
BU02090203,413648410,10.0
BU02090204,413649177,41.0
BU02090271,413649944,25.0
BU02090272,413650711,14.0
BU02090273,413651478,22.0
BU02090274,413652245,6.0
BU02090275,413653012,25.0
BU02090276,413653779,6.0
BU02090305,413655313,14.0
BU02090306,413656080,6.0
BU02090381,413656847,15.0
BU02090382,413657614,61.0
BU02090383,413658381,30.0
BU02090407,413659915,6.0
BU02090408,413660682,26.0
BU02090409,413661449,12.0
BU02090491,413662216,32.0
BU02130100,414063357,24.0
BU02130101,414064124,4.0
BU02130102,414064891,26.0
BU02130200,414066425,12.0
BU02130300,414067959,146.0
BU02130301,414068726,53.0
BU02130302,414069493,35.0
BU02130303,414070260,10.0
BU02130304,414071027,16.0
BU02130305,414071794,4.0
BU02130306,414072561,25.0
BU02130307,414073328,18.0
BU02130308,414074095,0.0
BU02130309,414074862,36.0
BU02130310,414075629,16.0
BU02130311,414076396,2.0
BU02130312,414077163,10.0
BU02130313,414077930,0.0
BU02130314,414078697,28.0
BU02130315,414079464,22.0
BU02130316,414080231,5.0
BU02130317,414080998,40.0
BU02130400,414082532,18.0
BU02130401,414083299,6.0
BU02130402,414084066,2.0
BU02130500,414085600,12.0
BU02130501,414086367,10.0
BU02130502,414087134,6.0
BU02130600,414088668,96.0
BU02130601,414089435,46.0
BU02130602,414090202,77.0
BU02130603,414090969,25.0
BU02130604,414091736,14.0
BU02130605,414092503,96.0
BU02130606,414093270,20.0
BU02130607,414094037,2.0
BU02130608,414094804,9.0
BU02130609,414095571,24.0
BU02130610,414096338,22.0
BU02140000,414156164,19.0
BU02140001,414156931,23.0
BU02140002,414157698,28.0
BU02140003,414158465,8.0
BU02140004,414159232,16.0
BU02140006,414159999,2.0
BU02140007,414160766,10.0
BU02140008,414161533,2.0
BU02140009,414162300,50.0
BU02140100,414163834,90.0
BU02140101,414164601,6.0
BU02140109,414165368,59.0
BU02140200,414166902,30.0
BU02140201,414167669,48.0
BU02140202,414168436,2.0
BU02140206,414169203,40.0
BU02140207,414169970,23.0
BU02140208,414170737,2.0
BU02140209,414171504,10.0
BU02140300,414173038,119.0
BU02140301,414173805,18.0
BU02140305,414174572,15.0
BU02140306,414175339,56.0
BU02140307,414176106,14.0
BU02140308,414176873,16.0
BU02140400,414178407,36.0
BU02140402,414179174,10.0
BU02140408,414179941,18.0
BU02140409,414180708,10.0
BU02140500,414182242,117.0
BU02140501,414183009,21.0
BU02140502,414183776,34.0
BU02140503,414184543,2.0
BU02140507,414185310,10.0
BU02140508,414186077,123.0
BU02140509,414186844,22.0
BU02140600,414188378,2.0
BU02140608,414189145,0.0
BU02140609,414189912,14.0
BU02160000,414362487,213.0
BU02160001,414363254,28.0
BU02160002,414364021,86.0
BU02160003,414364788,23.0
BU02160004,414365555,137.0
BU02160005,414366322,85.0
BU02160006,414367089,25.0
BU02160007,414367856,81.0
BU02160008,414368623,92.0
BU02160009,414369390,217.0
BU02160010,414370157,10.0
BU02160100,414371691,72.0
BU02160101,414372458,100.0
BU02160102,414373225,71.0
BU02160103,414373992,85.0
BU02160104,414374759,90.0
BU02160105,414375526,58.0
BU02160106,414376293,97.0
BU02160107,414377060,20.0
BU02160108,414377827,84.0
BU02210100,414755958,189.0
BU02210101,414756725,50.0
BU02210102,414757492,61.0
BU02210103,414758259,103.0
BU02210104,414759026,80.0
BU02210105,414759793,31.0
BU02210106,414760560,22.0
BU02210107,414761327,0.0
BU02210108,414762094,48.0
BU02210109,414762861,0.0
BU02210110,414763628,2.0
BU02220101,414765929,566.0
BU02220102,414766696,18.0
BU02220103,414767463,69.0
BU02220104,414768230,153.0
BU02220105,414768997,123.0
BU02220106,414769764,113.0
BU02220201,414771298,114.0
BU02220202,414772065,108.0
BU02220203,414772832,6.0
BU02220204,414773599,175.0
BU02220205,414774366,78.0
BU02220206,414775133,31.0
BU02220208,414775900,6.0
BU02220301,414777434,28.0
BU02220302,414778201,26.0
BU02220303,414778968,53.0
BU02220401,414780502,140.0
BU02220402,414781269,28.0
BU02220403,414782036,33.0
BU02220404,414782803,21.0
BU02220405,414783570,149.0
BU02220406,414784337,10.0
BU02220407,414785104,6.0
BU02220408,414785871,14.0
BU02220501,414787405,217.0
BU02220502,414788172,157.0
BU02220503,414788939,123.0
BU02220504,414789706,8.0
BU02220505,414790473,163.0
BU02220601,414792007,88.0
BU02220602,414792774,141.0
BU02220603,414793541,135.0
BU02220604,414794308,68.0
BU02220605,414795075,68.0
BU02220606,414795842,75.0
BU02220607,414796609,43.0
BU02220608,414797376,40.0
BU02220609,414798143,0.0
BU02220702,414799677,18.0
BU02220703,414800444,22.0
BU02220704,414801211,13.0
BU02220705,414801978,49.0
BU02220706,414802745,23.0
BU02220707,414803512,12.0
BU02220708,414804279,53.0
BU02220709,414805046,20.0
BU02220710,414805813,20.0
BU02220711,414806580,12.0
BU02220712,414807347,8.0
BU02220713,414808114,32.0
BU02220801,414809648,31.0
BU02220802,414810415,46.0
BU02220803,414811182,0.0
BU02220804,414811949,8.0
BU02220901,414813483,6.0
BU02220902,414814250,24.0
BU02220903,414815017,8.0
BU02220904,414815784,85.0
BU02220905,414816551,229.0
BU02220906,414817318,68.0
BU02220907,414818085,8.0
BU02220908,414818852,15.0
BU02220909,414819619,4.0
BU02220911,414820386,4.0
BU02221101,414821920,26.0
BU02221102,414822687,55.0
BU02221103,414823454,12.0
BU02221104,414824221,78.0
BU02221105,414824988,2.0
BU02221106,414825755,6.0
BU02221107,414826522,4.0
BU02223101,414828056,112.0
BU02223102,414828823,2.0
BU02223103,414829590,8.0
BU02223104,414830357,10.0
BU02223105,414831124,6.0
BU02223106,414831891,2.0
BU02223107,414832658,6.0
BU02223108,414833425,2.0
BU02223109,414834192,0.0
BU02223110,414834959,12.0
BU02223111,414835726,16.0
BU02223112,414836493,54.0
BU02223113,414837260,10.0
BU02250001,415067360,6.0
BU02250101,415068894,11.0
BU02250102,415069661,28.0
BU02250103,415070428,45.0
BU02250104,415071195,17.0
BU02250105,415071962,73.0
BU02250106,415072729,33.0
BU02250107,415073496,14.0
BU02250108,415074263,18.0
BU02250109,415075030,40.0
BU02250110,415075797,6.0
BU02250201,415077331,11.0
BU02250202,415078098,63.0
BU02250203,415078865,57.0
BU02250204,415079632,24.0
BU02250205,415080399,10.0
BU02250301,415081933,24.0
BU02250302,415082700,73.0
BU02250303,415083467,4.0
BU02250401,415085001,46.0
BU02250402,415085768,40.0
BU02250501,415087302,18.0
BU02250502,415088069,36.0
BU02250601,415089603,12.0
BU02250602,415090370,33.0
BU02250603,415091137,8.0
BU02260101,415093438,358.0
BU02260201,415094972,74.0
BU02260301,415096506,145.0
BU02260302,415097273,160.0
BU02260303,415098040,97.0
BU02260304,415098807,60.0
BU02260305,415099574,22.0
BU02260306,415100341,12.0
BU02260307,415101108,29.0
BU02260308,415101875,34.0
BU02260401,415103409,95.0
BU02260402,415104176,137.0
BU02260501,415105710,58.0
BU02260601,415107244,22.0
BU02280101,415193915,969.0
BU02280102,415194682,50.0
BU02280103,415195449,48.0
BU02280104,415196216,108.0
BU02280105,415196983,471.0
BU02280201,415198517,77.0
BU02280202,415199284,192.0
BU02280203,415200051,197.0
BU02280204,415200818,141.0
BU02280205,415201585,98.0
BU02280206,415202352,159.0
BU02280301,415203886,162.0
BU02280302,415204653,177.0
BU02280303,415205420,245.0
BU02280305,415206187,188.0
BU02280306,415206954,92.0
BU02280307,415207721,68.0
BU02280401,415209255,118.0
BU02280402,415210022,66.0
BU02280403,415210789,92.0
BU02280501,415212323,202.0
BU02281001,415213857,190.0
BU02281002,415214624,228.0
BU02281003,415215391,484.0
BU02281004,415216158,209.0
BU02281101,415217692,166.0
BU02281102,415218459,75.0
BU02281103,415219226,61.0
BU02281201,415220760,22.0
BU02281202,415221527,135.0
BU02281203,415222294,303.0
BU02281204,415223061,59.0
BU02281301,415224595,117.0
BU02281302,415225362,71.0
BU02281303,415226129,14.0
BU02281304,415226896,19.0
BU02281305,415227663,30.0
BU02281306,415228430,22.0
BU02282031,415229964,44.0
BU02282032,415230731,150.0
BU02282051,415231498,212.0
BU02283001,415233032,127.0
BU02283002,415233799,130.0
BU02283003,415234566,163.0
BU02283004,415235333,107.0
BU02283031,415236100,72.0
BU02283051,415236867,35.0
BU02284001,415238401,172.0
BU02284002,415239168,98.0
BU02284003,415239935,37.0
BU02284031,415240702,80.0
BU02284032,415241469,16.0
BU02284033,415242236,75.0
BU02284034,415243003,63.0
BU02284051,415243770,70.0
BU02285001,415245304,81.0
BU02285031,415246071,42.0
BU02286001,415247605,270.0
BU02286031,415248372,60.0
BU02287001,415249906,65.0
BU02287002,415250673,10.0
BU02287031,415251440,33.0
BU02287051,415252207,8.0
BU02288001,415253741,34.0
BU02288031,415254508,66.0
BU02288051,415255275,35.0
BU02289001,415256809,68.0
BU02289031,415257576,58.0
BU02289051,415258343,77.0
BU02289052,415259110,8.0
BU02289053,415259877,30.0
BU02300100,415517589,70.0
BU02300101,415518356,58.0
BU02300102,415519123,165.0
BU02300103,415519890,81.0
BU02300104,415520657,86.0
BU02300105,415521424,12.0
BU02300106,415522191,44.0
BU02300107,415522958,95.0
BU02300108,415523725,37.0
BU02300109,415524492,12.0
BU02300110,415525259,12.0
BU02300201,415526793,88.0
BU02300202,415527560,50.0
BU02300203,415528327,34.0
BU02300204,415529094,10.0
BU02300205,415529861,38.0
BU02300207,415530628,32.0
BU02300209,415531395,70.0
BU02300300,415532929,50.0
BU02300304,415533696,18.0
BU02300306,415534463,4.0
BU02300308,415535230,22.0
BU02320000,415703970,267.0
BU02320001,415704737,56.0
BU02320002,415705504,54.0
BU02320003,415706271,37.0
BU02320004,415707038,29.0
BU02320005,415707805,123.0
BU02320006,415708572,20.0
BU02320007,415709339,30.0
BU02320008,415710106,87.0
BU02320009,415710873,40.0
BU02320010,415711640,84.0
BU02320011,415712407,91.0
BU02320012,415713174,76.0
BU02320100,415714708,57.0
BU02320101,415715475,103.0
BU02320200,415717009,108.0
BU02320201,415717776,115.0
BU02320202,415718543,20.0
BU02320203,415719310,79.0
BU02320204,415720077,88.0
BU02320205,415720844,35.0
BU02320206,415721611,40.0
BU02320207,415722378,72.0
BU02320208,415723145,32.0
BU02320209,415723912,24.0
BU02320210,415724679,26.0
BU02320211,415725446,88.0
BU02320300,415726980,37.0
BU02320301,415727747,31.0
BU02330001,415730048,196.0
BU02330002,415730815,78.0
BU02330003,415731582,262.0
BU02330004,415732349,221.0
BU02330005,415733116,93.0
BU02330101,415734650,551.0
BU02330201,415736184,52.0
BU02330202,415736951,82.0
BU02330301,415738485,63.0
BU02330302,415739252,60.0
BU02330303,415740019,88.0
BU02330304,415740786,22.0
BU02330401,415742320,75.0
BU02330402,415743087,0.0
BU02330501,415744621,10.0
BU02330502,415745388,28.0
BU02330503,415746155,15.0
BU02330504,415746922,0.0
BU02330505,415747689,6.0
BU02330506,415748456,6.0
BU02430101,416849868,238.0
BU02430102,416850635,244.0
BU02430201,416852169,64.0
BU02430202,416852936,8.0
BU02430203,416853703,20.0
BU02430204,416854470,0.0
BU02430301,416856004,100.0
BU02430302,416856771,55.0
BU02430401,416858305,94.0
BU02430402,416859072,52.0
BU02430501,416860606,114.0
BU02430502,416861373,160.0
BU02430503,416862140,51.0
BU02430504,416862907,47.0
BU02430601,416864441,74.0
BU02430602,416865208,42.0
BU02430701,416866742,6.0
BU02430702,416867509,207.0
BU02430801,416869043,43.0
BU02430802,416869810,35.0
BU02430803,416870577,22.0
BU02430804,416871344,24.0
BU02430805,416872111,29.0
BU02430806,416872878,107.0
BU02430807,416873645,30.0
BU02430808,416874412,64.0
BU02430901,416875946,36.0
BU02430902,416876713,66.0
BU02431001,416878247,59.0
BU02431002,416879014,91.0
BU02431003,416879781,36.0
BU02431004,416880548,173.0
BU02431005,416881315,83.0
BU02431006,416882082,131.0
BU02431101,416883616,54.0
BU02431102,416884383,43.0
BU02431103,416885150,38.0
BU02431104,416885917,8.0
BU02431201,416887451,21.0
BU02431202,416888218,14.0
BU02431203,416888985,19.0
BU02431204,416889752,29.0
BU02431205,416890519,87.0
BU02431206,416891286,14.0
BU02431207,416892053,44.0
BU02431210,416892820,16.0
BU02431211,416893587,8.0
BU02431212,416894354,8.0
BU02431213,416895121,40.0
BU02431301,416896655,59.0
BU02431302,416897422,18.0
BU02431303,416898189,12.0
BU02431401,416899723,66.0
BU02431402,416900490,8.0
BU02431403,416901257,160.0
BU02431501,416902791,40.0
BU02431502,416903558,4.0
BU02431503,416904325,2.0
BU02431504,416905092,41.0
BU02431505,416905859,32.0
BU02431506,416906626,12.0
BU02440000,416944209,47.0
BU02440001,416944976,113.0
BU02440002,416945743,134.0
BU02440003,416946510,52.0
BU02440004,416947277,62.0
BU02440005,416948044,106.0
BU02440008,416948811,4.0
BU02440009,416949578,6.0
BU02440108,416951112,79.0
BU02440109,416951879,98.0
BU02460000,417006336,321.0
BU02460001,417007103,10.0
BU02460002,417007870,0.0
BU02460003,417008637,6.0
BU02460004,417009404,10.0
BU02460005,417010171,78.0
BU02460006,417010938,66.0
BU02460007,417011705,8.0
BU02460008,417012472,5.0
BU02460009,417013239,40.0
BU02460100,417014773,144.0
BU02460106,417015540,16.0
BU02460107,417016307,28.0
BU02460108,417017074,6.0
BU02460109,417017841,22.0
BU02520000,417467303,30.0
BU02520001,417468070,175.0
BU02520002,417468837,286.0
BU02520003,417469604,4.0
BU02520004,417470371,18.0
BU02520005,417471138,48.0
BU02520006,417471905,66.0
BU02520007,417472672,22.0
BU02520008,417473439,47.0
BU02520009,417474206,4.0
BU02520100,417475740,43.0
BU02520101,417476507,50.0
BU02520103,417477274,14.0
BU02520104,417478041,14.0
BU02520105,417478808,34.0
BU02520106,417479575,0.0
BU02520107,417480342,4.0
BU02520108,417481109,4.0
BU02520109,417481876,10.0
BU02620000,419067265,56.0
BU02620001,419068032,128.0
BU02620002,419068799,27.0
BU02620003,419069566,136.0
BU02620004,419070333,33.0
BU02620005,419071100,129.0
BU02620006,419071867,36.0
BU02620100,419073401,2.0
BU02620106,419074168,28.0
BU02620107,419074935,18.0
BU02620108,419075702,37.0
BU02620109,419076469,20.0
BU02620200,419078003,54.0
BU02620201,419078770,0.0
BU02620205,419079537,16.0
BU02620206,419080304,45.0
BU02620207,419081071,18.0
BU02620208,419081838,6.0
BU02620209,419082605,2.0
BU02620300,419084139,16.0
BU02620307,419084906,14.0
BU02620308,419085673,6.0
BU02620309,419086440,8.0
BU02620400,419087974,129.0
